"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0016053 organic acid biosynthetic process",0.0201835962249392,-2.05534837728662,0.0201835962249392,0.820042700992187,292,0.0201835962249392
"GO:0046394 carboxylic acid biosynthetic process",0.0201835962249392,-2.05534837728662,0.0201835962249392,0.820042700992187,292,0.0201835962249392
"GO:0046546 development of primary male sexual characteristics",0.0207979171626273,-2.05029261386767,0.0207979171626273,0.820042700992187,113,0.0207979171626273
"GO:0006415 translational termination",0.0208620249069407,-2.06443391877721,0.0208620249069408,0.820042700992187,91,0.0208620249069407
"GO:0009101 glycoprotein biosynthetic process",0.0212578274483499,-2.03456338260138,0.0212578274483499,0.820042700992187,317,0.0212578274483499
"GO:0008380 RNA splicing",0.0215178705261132,-2.03084701278944,0.0215178705261132,0.820042700992187,319,0.0215178705261132
"GO:0006575 cellular modified amino acid metabolic process",0.0220399094260521,-2.02063394461652,0.0220399094260521,0.820042700992187,189,0.0220399094260521
"GO:0070085 glycosylation",0.0221455425335035,-2.01886475780217,0.0221455425335035,0.820042700992187,258,0.0221455425335035
"GO:0006614 SRP-dependent cotranslational protein targeting to membrane",0.0223927330518405,-2.03009468817937,0.0223927330518405,0.820042700992187,105,0.0223927330518405
"GO:0006402 mRNA catabolic process",0.0227268538789356,-2.01338345995686,0.0227268538789356,0.820042700992187,181,0.0227268538789356
"GO:0006613 cotranslational protein targeting to membrane",0.0227434289631151,-2.02291287367209,0.0227434289631151,0.820042700992187,107,0.0227434289631151
"GO:0007626 locomotory behavior",0.023027465852696,-2.0049821955478,0.023027465852696,0.820042700992187,146,0.023027465852696
"GO:0045047 protein targeting to ER",0.0235186398418621,-2.00830581771705,0.0235186398418621,0.820042700992187,107,0.023518639841862
"GO:0006397 mRNA processing",0.0237488629180839,-1.98689326335872,0.0237488629180839,0.820042700992187,393,0.0237488629180839
"GO:0034660 ncRNA metabolic process",0.023807918782192,-1.9882265837936,0.023807918782192,0.820042700992187,288,0.023807918782192
"GO:0006486 protein glycosylation",0.023871067416264,-1.9869593278975,0.023871067416264,0.820042700992187,255,0.023871067416264
"GO:0043413 macromolecule glycosylation",0.023871067416264,-1.9869593278975,0.023871067416264,0.820042700992187,255,0.023871067416264
"GO:0006612 protein targeting to membrane",0.0250503657062691,-1.97281277702286,0.0250503657062691,0.820042700992187,154,0.0250503657062691
"GO:0003002 regionalization",0.0258757246692657,-1.94959991646181,0.0258757246692657,0.820042700992187,308,0.0258757246692657
"GO:0006605 protein targeting",0.0280761517078366,-1.91345720141443,0.0280761517078367,0.820042700992187,480,0.0280761517078366
"GO:0008406 gonad development",0.0285431590031491,-1.90948199458054,0.0285431590031491,0.820042700992187,180,0.0285431590031491
"GO:0015672 monovalent inorganic cation transport",0.0294857509340202,-1.89267180845292,0.0294857509340202,0.820042700992187,286,0.0294857509340202
"GO:0048489 synaptic vesicle transport",0.029984000785674,-1.90640899548498,0.029984000785674,0.820042700992187,67,0.029984000785674
"GO:0008652 cellular amino acid biosynthetic process",0.0312468916983801,-1.87585905665764,0.0312468916983801,0.820042700992187,107,0.0312468916983801
"GO:0006412 translation",0.0315341614743532,-1.86203656645316,0.0315341614743532,0.820042700992187,458,0.0315341614743532
"GO:1901615 organic hydroxy compound metabolic process",0.0317029748560399,-1.85924362115576,0.0317029748560399,0.820042700992187,386,0.0317029748560399
"GO:2000243 positive regulation of reproductive process",0.0325210787327375,-1.85682722495394,0.0325210787327375,0.820042700992187,107,0.0325210787327375
"GO:0006644 phospholipid metabolic process",0.0332443399300274,-1.83897385261588,0.0332443399300274,0.820042700992187,336,0.0332443399300274
"GO:0006633 fatty acid biosynthetic process",0.033391359934621,-1.84196982136642,0.033391359934621,0.820042700992187,130,0.033391359934621
"GO:0008584 male gonad development",0.033636935197154,-1.84130483408078,0.0336369351971541,0.820042700992187,96,0.033636935197154
"GO:0051346 negative regulation of hydrolase activity",0.0336815405733754,-1.83363605191101,0.0336815405733754,0.820042700992187,242,0.0336815405733754
"GO:0030534 adult behavior",0.0338287108898718,-1.83823071513584,0.0338287108898718,0.820042700992187,108,0.0338287108898718
"GO:0022411 cellular component disassembly",0.0342387375459133,-1.82559769986954,0.0342387375459133,0.820042700992187,293,0.0342387375459133
"GO:0060113 inner ear receptor cell differentiation",0.0348453581964746,-1.84122093963478,0.0348453581964746,0.820042700992187,44,0.0348453581964746
"GO:0042490 mechanoreceptor differentiation",0.0352524634953552,-1.83184745628526,0.0352524634953552,0.820042700992187,50,0.0352524634953552
"GO:0035295 tube development",0.0355652401152421,-1.80739142833419,0.0355652401152422,0.820042700992187,430,0.0355652401152421
"GO:0007005 mitochondrion organization",0.036174600527805,-1.80342455039959,0.0361746005278051,0.820042700992187,237,0.036174600527805
"GO:0046467 membrane lipid biosynthetic process",0.0366732222815893,-1.80606306646918,0.0366732222815894,0.820042700992187,95,0.0366732222815893
"GO:0034220 ion transmembrane transport",0.0369926639538904,-1.79075571567294,0.0369926639538904,0.820042700992187,294,0.0369926639538904
"GO:0043603 cellular amide metabolic process",0.0373321500677427,-1.78973926486436,0.0373321500677427,0.820042700992187,148,0.0373321500677427
"GO:0022412 cellular process involved in reproduction in multicellular organism",0.0378466515278813,-1.78252657039944,0.0378466515278813,0.820042700992187,174,0.0378466515278813
"GO:0008344 adult locomotory behavior",0.0378875852789469,-1.79193795571062,0.0378875852789469,0.820042700992187,69,0.0378875852789469
"GO:0016486 peptide hormone processing",0.0384970412792582,-1.81522643614816,0.0384970412792582,0.820042700992187,22,0.0384970412792582
"GO:0000375 RNA splicing, via transesterification reactions",0.0385023951029974,-1.77649424260966,0.0385023951029974,0.820042700992187,212,0.0385023951029974
"GO:0044106 cellular amine metabolic process",0.0386294059917623,-1.7723334796933,0.0386294059917624,0.820042700992187,190,0.0386294059917623
"GO:0048598 embryonic morphogenesis",0.0396203060960561,-1.75715574654427,0.0396203060960561,0.820042700992187,492,0.0396203060960561
"GO:0000377 RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.0412693147741657,-1.74411306099203,0.0412693147741657,0.820042700992187,207,0.0412693147741657
"GO:0000398 mRNA splicing, via spliceosome",0.0412693147741657,-1.74411306099203,0.0412693147741657,0.820042700992187,207,0.0412693147741657
"GO:0006631 fatty acid metabolic process",0.041352885821304,-1.738566912952,0.041352885821304,0.820042700992187,301,0.041352885821304
"GO:0032787 monocarboxylic acid metabolic process",0.0414954437952667,-1.73588838372485,0.0414954437952667,0.820042700992187,425,0.0414954437952667
"GO:0022602 ovulation cycle process",0.0417074609567033,-1.743733955857,0.0417074609567033,0.820042700992187,82,0.0417074609567033
"GO:0048608 reproductive structure development",0.0419182748374273,-1.73271251772909,0.0419182748374273,0.820042700992187,252,0.0419182748374272
"GO:0061458 reproductive system development",0.0419182748374273,-1.73271251772909,0.0419182748374273,0.820042700992187,252,0.0419182748374272
"GO:0009308 amine metabolic process",0.0423773230383954,-1.728474755558,0.0423773230383954,0.820042700992187,210,0.0423773230383954
"GO:0008202 steroid metabolic process",0.0423958164683135,-1.72674010314248,0.0423958164683135,0.820042700992187,274,0.0423958164683135
"GO:0046782 regulation of viral transcription",0.0437086902942556,-1.73174016266087,0.0437086902942556,0.820042700992187,65,0.0437086902942556
"GO:0007423 sensory organ development",0.0440434135493708,-1.70776568084269,0.0440434135493708,0.820042700992187,437,0.0440434135493708
"GO:0050886 endocrine process",0.0441572683401154,-1.72184193399483,0.0441572683401154,0.820042700992187,57,0.0441572683401154
"GO:0016052 carbohydrate catabolic process",0.0448084894366169,-1.70612301197981,0.0448084894366168,0.820042700992187,136,0.0448084894366169
"GO:0009063 cellular amino acid catabolic process",0.0454114025179404,-1.70159563163313,0.0454114025179404,0.820042700992187,111,0.0454114025179404
"GO:0018200 peptidyl-glutamic acid modification",0.0459324717441494,-1.75882306578243,0.0459324717441494,0.820042700992187,18,0.0459324717441494
"GO:0034470 ncRNA processing",0.0460177411763552,-1.69200292530942,0.0460177411763552,0.820042700992187,202,0.0460177411763552
"GO:0042698 ovulation cycle",0.0461309688531543,-1.69423508776081,0.0461309688531543,0.820042700992187,88,0.0461309688531543
"GO:0017156 calcium ion-dependent exocytosis",0.0467996647569473,-1.69879718635325,0.0467996647569473,0.820042700992187,46,0.0467996647569473
"GO:0044272 sulfur compound biosynthetic process",0.0468787475334065,-1.68610026673361,0.0468787475334065,0.820042700992187,115,0.0468787475334065
"GO:0045909 positive regulation of vasodilation",0.0469984746114618,-1.71199244633031,0.0469984746114618,0.820042700992187,23,0.0469984746114618
"GO:0031638 zymogen activation",0.047150996132953,-1.72129837766873,0.0471509961329531,0.820042700992187,18,0.047150996132953
"GO:0006091 generation of precursor metabolites and energy",0.0472067619905048,-1.67476562055668,0.0472067619905048,0.820042700992187,450,0.0472067619905048
"GO:0006887 exocytosis",0.0474068045154868,-1.67401414778405,0.0474068045154868,0.820042700992187,267,0.0474068045154868
"GO:0019370 leukotriene biosynthetic process",0.0476023525919212,-1.70077428610572,0.0476023525919212,0.820042700992187,26,0.0476023525919212
"GO:0006820 anion transport",0.048113977941983,-1.66612810717173,0.0481139779419831,0.820042700992187,320,0.048113977941983
"GO:0007018 microtubule-based movement",0.0485043105106916,-1.66539992074611,0.0485043105106916,0.820042700992187,170,0.0485043105106916
"GO:0022613 ribonucleoprotein complex biogenesis",0.0485816913688119,-1.6641549355712,0.0485816913688119,0.820042700992187,231,0.0485816913688119
"GO:0001843 neural tube closure",0.048741501759191,-1.67380585772797,0.048741501759191,0.820042700992187,73,0.048741501759191
"GO:0042398 cellular modified amino acid biosynthetic process",0.0488451198640558,-1.67637912662634,0.0488451198640558,0.820042700992187,53,0.0488451198640558
"GO:0030198 extracellular matrix organization",0.0489869215452582,-1.65857027296535,0.0489869215452583,0.820042700992187,207,0.0489869215452582
"GO:0022900 electron transport chain",0.0491598121215007,-1.66088762397448,0.0491598121215007,0.820042700992187,149,0.0491598121215007
"GO:0008544 epidermis development",0.0495083680027501,-1.65259169748776,0.0495083680027501,0.820042700992187,270,0.0495083680027501
"GO:0043062 extracellular structure organization",0.0495341695440616,-1.6531538720076,0.0495341695440616,0.820042700992187,208,0.0495341695440616
"GO:0006413 translational initiation",0.0507466180687386,-1.6465316198407,0.0507466180687387,0.820042700992187,151,0.0507466180687386
"GO:0016054 organic acid catabolic process",0.0525661950565752,-1.62514957716564,0.0525661950565752,0.820042700992187,201,0.0525661950565752
"GO:0046395 carboxylic acid catabolic process",0.0525661950565752,-1.62514957716564,0.0525661950565752,0.820042700992187,201,0.0525661950565752
"GO:0051604 protein maturation",0.0530390824652181,-1.62216977907742,0.0530390824652181,0.820042700992187,137,0.0530390824652181
"GO:0032409 regulation of transporter activity",0.0533202366003026,-1.62244948463687,0.0533202366003027,0.820042700992187,102,0.0533202366003027
"GO:0044257 cellular protein catabolic process",0.0535133290439881,-1.61427082405822,0.0535133290439882,0.820042700992187,422,0.0535133290439881
"GO:0006576 cellular biogenic amine metabolic process",0.053847541061442,-1.61506877866931,0.053847541061442,0.820042700992187,127,0.053847541061442
"GO:0045333 cellular respiration",0.0539582657274784,-1.61453055953989,0.0539582657274784,0.820042700992187,162,0.0539582657274784
"GO:0016055 Wnt receptor signaling pathway",0.0544589106693169,-1.60632053944436,0.0544589106693169,0.820042700992187,304,0.0544589106693169
"GO:0072009 nephron epithelium development",0.0546741891912573,-1.61858235895004,0.0546741891912573,0.820042700992187,45,0.0546741891912573
"GO:0006972 hyperosmotic response",0.0547111426191338,-1.64158308304073,0.0547111426191338,0.820042700992187,19,0.0547111426191338
"GO:0044724 single-organism carbohydrate catabolic process",0.0551173179330729,-1.60496611480394,0.0551173179330729,0.820042700992187,131,0.0551173179330729
"GO:0030031 cell projection assembly",0.0556224294955379,-1.59721764099809,0.0556224294955379,0.820042700992187,212,0.0556224294955379
"GO:0033687 osteoblast proliferation",0.0561199715316157,-1.63491593408094,0.0561199715316158,0.820042700992187,21,0.0561199715316157
"GO:0008272 sulfate transport",0.056146608976072,-1.66654733432803,0.056146608976072,0.820042700992187,14,0.056146608976072
"GO:0006066 alcohol metabolic process",0.0561642355226904,-1.59027317082407,0.0561642355226904,0.820042700992187,312,0.0561642355226904
"GO:0060606 tube closure",0.0566143360158683,-1.59839370305704,0.0566143360158683,0.820042700992187,74,0.0566143360158683
"GO:0017158 regulation of calcium ion-dependent exocytosis",0.0567090137678377,-1.62609910494467,0.0567090137678377,0.820042700992187,22,0.0567090137678377
"GO:0009247 glycolipid biosynthetic process",0.0572258657957149,-1.60168036322714,0.0572258657957149,0.820042700992187,50,0.0572258657957149
"GO:0006283 transcription-coupled nucleotide-excision repair",0.058521774769449,-1.59529131939328,0.058521774769449,0.820042700992187,47,0.058521774769449
"GO:0022898 regulation of transmembrane transporter activity",0.0585346645564691,-1.57673447424763,0.0585346645564691,0.820042700992187,91,0.0585346645564691
"GO:0048545 response to steroid hormone stimulus",0.0586670847266723,-1.56904904040234,0.0586670847266723,0.820042700992187,252,0.0586670847266723
"GO:0043632 modification-dependent macromolecule catabolic process",0.0594362022585738,-1.56224755523951,0.0594362022585739,0.820042700992187,390,0.0594362022585738
"GO:0016125 sterol metabolic process",0.0597701906028853,-1.56298148781997,0.0597701906028853,0.820042700992187,121,0.0597701906028853
"GO:0006401 RNA catabolic process",0.0599178170061598,-1.56061090557776,0.0599178170061598,0.820042700992187,208,0.0599178170061598
"GO:0046365 monosaccharide catabolic process",0.0601516055167697,-1.56327486618354,0.0601516055167697,0.820042700992187,94,0.0601516055167697
"GO:0019941 modification-dependent protein catabolic process",0.0601607550785403,-1.55614021059547,0.0601607550785403,0.820042700992187,387,0.0601607550785403
"GO:0015698 inorganic anion transport",0.0606040262879538,-1.56211027766358,0.0606040262879538,0.820042700992187,60,0.0606040262879538
"GO:0014020 primary neural tube formation",0.0606493112574676,-1.56211708443473,0.0606493112574676,0.820042700992187,78,0.0606493112574675
"GO:0017157 regulation of exocytosis",0.0617782174233588,-1.55109408100428,0.0617782174233588,0.820042700992187,76,0.0617782174233588
"GO:0015701 bicarbonate transport",0.0619148415414501,-1.56730644255696,0.0619148415414502,0.820042700992187,29,0.0619148415414501
"GO:0007017 microtubule-based process",0.0621945591660953,-1.5386429500528,0.0621945591660953,0.820042700992187,425,0.0621945591660953
"GO:0042439 ethanolamine-containing compound metabolic process",0.0622067148507912,-1.54491242826598,0.0622067148507912,0.820042700992187,84,0.0622067148507912
"GO:0010035 response to inorganic substance",0.0623365020871302,-1.53805673135548,0.0623365020871302,0.820042700992187,310,0.0623365020871302
"GO:0042254 ribosome biogenesis",0.0624345972582512,-1.54136941797201,0.0624345972582512,0.820042700992187,149,0.0624345972582512
"GO:1901606 alpha-amino acid catabolic process",0.0624495059843492,-1.54513643341165,0.0624495059843492,0.820042700992187,85,0.0624495059843492
"GO:0060541 respiratory system development",0.0631650602849699,-1.53322872392394,0.0631650602849699,0.820042700992187,172,0.0631650602849699
"GO:0045861 negative regulation of proteolysis",0.063234444932888,-1.54979439024502,0.0632344449328879,0.820042700992187,36,0.0632344449328879
"GO:0006333 chromatin assembly or disassembly",0.0634254966016491,-1.53325406000187,0.0634254966016492,0.820042700992187,119,0.0634254966016491
"GO:0060119 inner ear receptor cell development",0.0636566193497427,-1.56201464682435,0.0636566193497427,0.820042700992187,24,0.0636566193497427
"GO:0034728 nucleosome organization",0.0639709557681263,-1.52948337461039,0.0639709557681264,0.820042700992187,106,0.0639709557681263
"GO:0009163 nucleoside biosynthetic process",0.0649893153154172,-1.52311390576151,0.0649893153154172,0.820042700992187,119,0.0649893153154172
"GO:1901659 glycosyl compound biosynthetic process",0.0649893153154172,-1.52311390576151,0.0649893153154172,0.820042700992187,119,0.0649893153154172
"GO:0016331 morphogenesis of embryonic epithelium",0.0650764927098208,-1.51878740678137,0.0650764927098208,0.820042700992187,138,0.0650764927098208
"GO:0006511 ubiquitin-dependent protein catabolic process",0.0656054106607284,-1.51191066918593,0.0656054106607285,0.820042700992187,381,0.0656054106607284
"GO:0009566 fertilization",0.0656113796757997,-1.51622311192913,0.0656113796757997,0.820042700992187,101,0.0656113796757997
"GO:0006289 nucleotide-excision repair",0.0656857646479654,-1.52253867595613,0.0656857646479655,0.820042700992187,77,0.0656857646479654
"GO:0017187 peptidyl-glutamic acid carboxylation",0.0662274777196344,-1.59642927677943,0.0662274777196344,0.820042700992187,11,0.0662274777196344
"GO:0018214 protein carboxylation",0.0662274777196344,-1.59642927677943,0.0662274777196344,0.820042700992187,11,0.0662274777196344
"GO:0033688 regulation of osteoblast proliferation",0.0664029647242226,-1.5491944160853,0.0664029647242227,0.820042700992187,18,0.0664029647242226
"GO:0009072 aromatic amino acid family metabolic process",0.0665537406896213,-1.53044194283781,0.0665537406896213,0.820042700992187,28,0.0665537406896212
"GO:0048813 dendrite morphogenesis",0.0667643573753816,-1.51408854150508,0.0667643573753817,0.820042700992187,68,0.0667643573753816
"GO:0071824 protein-DNA complex subunit organization",0.0676279291559989,-1.49938245143236,0.0676279291559989,0.820042700992187,135,0.0676279291559989
"GO:0048732 gland development",0.0677005233121607,-1.49576955495111,0.0677005233121607,0.820042700992187,275,0.0677005233121607
"GO:0034762 regulation of transmembrane transport",0.0695755059308558,-1.48530712724844,0.0695755059308559,0.820042700992187,120,0.0695755059308558
"GO:0072170 metanephric tubule development",0.0698607563589756,-1.51020827945199,0.0698607563589756,0.820042700992187,19,0.0698607563589756
"GO:0008203 cholesterol metabolic process",0.0698994706402248,-1.48228509194878,0.0698994706402249,0.820042700992187,115,0.0698994706402248
"GO:0043627 response to estrogen stimulus",0.070701077482331,-1.47603143973696,0.070701077482331,0.820042700992187,121,0.070701077482331
"GO:0007281 germ cell development",0.0708113641080173,-1.47483978482961,0.0708113641080174,0.820042700992187,132,0.0708113641080173
"GO:1901880 negative regulation of protein depolymerization",0.0710550500234573,-1.48954295931444,0.0710550500234573,0.820042700992187,44,0.0710550500234573
"GO:0006493 protein O-linked glycosylation",0.071495248529996,-1.47586280663357,0.071495248529996,0.820042700992187,71,0.071495248529996
"GO:0048488 synaptic vesicle endocytosis",0.0718950327467544,-1.51579980183439,0.0718950327467545,0.820042700992187,21,0.0718950327467544
"GO:0019320 hexose catabolic process",0.0723955753695917,-1.46693624005034,0.0723955753695917,0.820042700992187,89,0.0723955753695917
"GO:0006007 glucose catabolic process",0.0724116764788974,-1.46834059515578,0.0724116764788975,0.820042700992187,75,0.0724116764788974
"GO:0031497 chromatin assembly",0.0725149189025958,-1.46418498688242,0.0725149189025958,0.820042700992187,98,0.0725149189025958
"GO:0006636 unsaturated fatty acid biosynthetic process",0.0726288093880435,-1.46800067907749,0.0726288093880435,0.820042700992187,52,0.0726288093880434
"GO:0033555 multicellular organismal response to stress",0.0727456259451331,-1.46829337333245,0.0727456259451331,0.820042700992187,53,0.0727456259451331
"GO:0010927 cellular component assembly involved in morphogenesis",0.0732646424089252,-1.45689725282836,0.0732646424089253,0.820042700992187,147,0.0732646424089252
"GO:0006334 nucleosome assembly",0.0736035859013661,-1.45700108380109,0.0736035859013661,0.820042700992187,86,0.0736035859013661
"GO:0030162 regulation of proteolysis",0.0745469628591684,-1.44654570155476,0.0745469628591684,0.820042700992187,157,0.0745469628591684
"GO:0061136 regulation of proteasomal protein catabolic process",0.0746588121367718,-1.45601779190106,0.0746588121367719,0.820042700992187,65,0.0746588121367718
"GO:0072330 monocarboxylic acid biosynthetic process",0.0750507573317369,-1.44244316708113,0.075050757331737,0.820042700992187,186,0.075050757331737
"GO:0055072 iron ion homeostasis",0.0751756077828784,-1.44873456029668,0.0751756077828784,0.820042700992187,85,0.0751756077828784
"GO:0048593 camera-type eye morphogenesis",0.0756108322700688,-1.44171548687077,0.0756108322700688,0.820042700992187,90,0.0756108322700688
"GO:0009952 anterior/posterior pattern specification",0.0756592587031689,-1.4379652972931,0.075659258703169,0.820042700992187,207,0.0756592587031689
"GO:0043206 extracellular fibril organization",0.0758170565307164,-1.54202140965078,0.0758170565307164,0.820042700992187,10,0.0758170565307164
"GO:0097435 fibril organization",0.0758170565307164,-1.54202140965078,0.0758170565307164,0.820042700992187,10,0.0758170565307164
"GO:0044241 lipid digestion",0.0760199063489133,-1.48571006561517,0.0760199063489133,0.820042700992187,14,0.0760199063489133
"GO:0003341 cilium movement",0.0767448794790296,-1.47323481485229,0.0767448794790296,0.820042700992187,20,0.0767448794790296
"GO:0046456 icosanoid biosynthetic process",0.0770379509184154,-1.43681347635514,0.0770379509184154,0.820042700992187,49,0.0770379509184154
"GO:1901570 fatty acid derivative biosynthetic process",0.0770379509184154,-1.43681347635514,0.0770379509184154,0.820042700992187,49,0.0770379509184154
"GO:0030324 lung development",0.0770380529933651,-1.42954389131377,0.0770380529933651,0.820042700992187,151,0.0770380529933651
"GO:0006672 ceramide metabolic process",0.0783713720137396,-1.4281777621086,0.0783713720137397,0.820042700992187,67,0.0783713720137396
"GO:0010038 response to metal ion",0.0784000572228708,-1.41894623536359,0.0784000572228708,0.820042700992187,215,0.0784000572228708
"GO:0065004 protein-DNA complex assembly",0.0784158969193508,-1.42147118883241,0.0784158969193508,0.820042700992187,115,0.0784158969193507
"GO:0032434 regulation of proteasomal ubiquitin-dependent protein catabolic process",0.0785810883449075,-1.43006258880474,0.0785810883449075,0.820042700992187,56,0.0785810883449075
"GO:0045880 positive regulation of smoothened signaling pathway",0.0788193579248377,-1.46281165056312,0.0788193579248378,0.820042700992187,18,0.0788193579248377
"GO:0030323 respiratory tube development",0.0788266910339881,-1.41712454835312,0.0788266910339881,0.820042700992187,154,0.0788266910339881
"GO:0007411 axon guidance",0.0792907363042142,-1.41176489197203,0.0792907363042142,0.820042700992187,355,0.0792907363042141
"GO:0006022 aminoglycan metabolic process",0.0798422578540515,-1.41071029342597,0.0798422578540515,0.820042700992187,159,0.0798422578540516
"GO:0050434 positive regulation of viral transcription",0.0799514205579905,-1.42360376830205,0.0799514205579905,0.820042700992187,55,0.0799514205579905
